age,gender,employment_type,city_tier,monthly_income,loan_amount,loan_tenure_months,interest_rate,loan_purpose,credit_score,num_existing_loans,num_delinquencies_12m,credit_utilization,ever_defaulted,dpd_max_12m,merchant_vintage_months,avg_monthly_gmv,payment_gateway_score,mobile_recharge_freq,upi_txn_count_3m,app_login_count_30d,emi_bounce_count,dti_ratio,high_risk_score,high_dti,repeat_defaulter,recent_dpd_flag,bounce_risk,emi_estimated,emi_to_income,income_per_lakh,is_merchant,gmv_per_vintage,credit_quality_score,default_flag,default_prob,credit_score_model,risk_band
59,0,0,0,16768,294631,6,25.29,5,579,2,1,0.4016478023222614,1,60,0,0,0,1,42,6,0,1.464165026735842,1,1,1,1,0,52790.22206792199,3.1480840877763723,0.16768,0,0.0,30.050032798616492,0,0.9482263386794737,431,Super High Risk
21,1,2,1,26726,467886,24,40.67,3,718,4,1,0.5941962703090349,0,0,0,0,0,2,43,12,0,1.4588431174467766,0,1,0,0,0,28798.449014238216,1.0775039852672659,0.26726,0,0.0,45.60091542884224,0,0.3149060937281357,537,Super High Risk
48,1,2,2,53994,343242,3,18.35,0,694,4,1,0.5589849086543461,0,0,0,0,0,2,41,11,2,0.5297434947680341,0,1,0,0,1,117930.86182770517,2.184107080798318,0.53994,0,0.0,45.516241215750426,0,0.30747144329363946,538,Super High Risk
60,0,2,1,40828,310910,18,37.32,4,576,0,0,0.3660313225482609,1,60,0,0,0,2,45,17,0,0.6345775470049884,1,1,1,1,0,22816.61610693955,0.5588335767944242,0.40828,0,0.0,51.308449059900234,1,0.9591503265405166,423,Super High Risk
32,1,3,2,135809,142826,6,15.65,0,643,1,2,0.44637105692257145,0,30,0,0,0,0,42,4,1,0.08763836732690278,0,0,0,1,1,24902.633298223303,0.18336376775070543,1.35809,0,0.0,51.69167709790639,1,0.40225147800578526,526,Super High Risk
60,1,1,2,97664,395767,18,32.49,5,741,0,0,0.28152128936795573,0,30,37,17857,70,2,36,10,3,0.3376909162272394,0,0,0,1,1,28068.82185972201,0.2873989848945068,0.97664,1,482.6216216216216,58.57951500878855,0,0.1754431409370193,559,Super High Risk
60,0,2,1,36718,433351,24,25.34,4,707,1,1,0.5270472527466017,0,0,0,0,0,0,34,10,0,0.9834849351380304,0,1,0,0,0,23202.59286979692,0.6318960992891125,0.36718,0,0.0,53.88585685279495,0,0.35853080306861934,531,Super High Risk
62,0,1,2,10382,189453,18,24.86,3,618,0,1,0.21194265570215906,0,0,97,70595,86,1,50,7,0,1.520538380044303,0,1,0,0,0,12716.67946532438,1.2247596518659714,0.10382,1,727.7835051546392,41.85589906578061,0,0.5526823002352833,508,Super High Risk
62,1,2,1,45658,316565,36,25.55,2,547,0,0,0.15994646796341508,0,90,0,0,0,2,33,3,0,0.5777703556071457,1,1,0,1,0,12678.837069437528,0.27768538665843595,0.45658,0,0.0,49.22237066563486,1,0.9343823947655112,438,Super High Risk
55,0,0,2,10902,109095,18,20.02,5,695,2,0,0.4641598727630414,0,0,0,0,0,2,39,3,0,0.8338301384939925,0,1,0,0,0,7066.3902978327205,0.6481143077898487,0.10902,0,0.0,60.54561945234238,0,0.33891730864494707,534,Super High Risk
57,0,2,1,38277,330265,12,34.41,6,741,2,1,0.5094664587494312,0,90,0,0,0,2,47,14,1,0.7190052597662713,0,1,0,1,1,32917.225746536016,0.8599515582458858,0.38277,0,0.0,54.9532281380079,0,0.5490232829024171,509,Super High Risk
30,1,3,0,84829,194654,24,27.61,4,517,2,0,0.646190331109608,0,30,0,0,0,0,41,2,0,0.19121969429054186,1,0,0,1,0,10645.620113559047,0.12549357672473238,0.84829,0,0.0,53.62005055863361,1,0.7643985966801089,481,Super High Risk
52,1,3,1,35437,382537,24,36.43,3,735,0,1,0.5047942522784283,1,0,0,0,0,0,52,8,0,0.8995452151174821,0,1,1,0,0,22675.100665127433,0.6398527192597616,0.35437,0,0.0,58.67576236431703,0,0.588702062720871,504,Super High Risk
62,1,1,0,25888,360242,9,35.71,3,628,2,0,0.12300146281193297,0,0,82,157299,60,0,53,9,0,1.1595722765138348,0,1,0,0,0,46215.14301847273,1.7851266181958643,0.25888,1,1918.280487804878,52.586332247501076,0,0.4204417808467732,524,Super High Risk
32,1,3,1,19265,34876,9,17.53,3,846,2,0,0.6092001136082904,0,0,0,0,0,2,42,7,0,0.15085297069102738,0,0,0,0,0,4163.627311355865,0.21611270172095218,0.19265,0,0.0,90.98294058617945,0,0.057201907859218845,595,High Risk
39,1,2,1,56032,480418,3,16.54,3,777,0,0,0.2999100338365755,0,90,0,0,0,0,34,4,0,0.7144867012891213,0,1,0,1,0,164573.98402950884,2.937090357994554,0.56032,0,0.0,72.0435993075509,0,0.3035974349933181,538,Super High Risk
45,1,2,0,65783,440373,6,17.01,6,689,2,0,0.4387052020199059,1,60,0,0,0,2,40,9,0,0.5578522133041469,0,1,1,1,0,77079.54028133691,1.171706498256976,0.65783,0,0.0,65.39851128947262,1,0.6906657798819823,491,Super High Risk
56,0,1,2,15408,54603,12,39.76,4,657,1,0,0.3242895035517299,0,0,74,17056,71,2,46,10,0,0.2952982023492764,0,0,0,0,0,5588.635289198449,0.3626864357971607,0.15408,1,230.48648648648648,74.19403595301446,0,0.2923258581612242,540,Super High Risk
51,1,3,0,28450,378679,9,27.57,3,721,2,0,0.395935866980868,0,60,0,0,0,0,57,13,0,1.1091555071292163,0,1,0,1,0,47055.14639384121,1.6539013178391344,0.2845,0,0.0,57.92800096852679,0,0.34528745778421255,533,Super High Risk
38,1,1,1,45840,121673,6,22.48,0,702,1,2,0.49021567289762125,0,30,107,15936,77,2,51,4,1,0.2211866378714833,0,0,0,1,1,21629.00921978957,0.4718267319602445,0.4584,1,148.93457943925233,63.27626724257034,0,0.26048114614006584,545,Super High Risk
42,1,4,2,33785,247308,9,31.42,3,727,2,0,0.6783661107698115,0,0,0,0,0,2,45,8,0,0.609986384893151,0,1,0,0,0,31199.942809580945,0.9234577283366171,0.33785,0,0.0,68.57805007991475,0,0.29170840132497805,540,Super High Risk
30,0,4,1,14179,312893,18,17.93,1,877,3,1,0.15048382101484212,0,0,0,0,0,2,46,9,0,1.8388164080865068,0,1,0,0,0,19953.943188675166,1.407189223460872,0.14179,0,0.0,55.66811628271431,0,0.09159031224522494,581,High Risk
34,1,1,2,50892,138500,3,20.8,6,678,2,0,0.510118101937229,0,0,94,200761,55,0,51,8,0,0.22678298914716497,0,0,0,0,0,47776.27844567285,0.9387593273273898,0.50892,1,2135.755319148936,76.29767355039003,0,0.22482574182441586,550,Super High Risk
23,1,2,2,49526,156535,18,20.65,5,741,1,0,0.5906710398772878,0,0,0,0,0,2,55,9,1,0.2633832724237958,0,0,0,0,1,10186.686206152543,0.20567945173647792,0.49526,0,0.0,69.06566788485742,0,0.18946394286139281,556,Super High Risk
25,0,2,0,19763,184092,9,17.31,0,562,2,0,0.11082715606867663,0,30,0,0,0,0,45,10,0,0.7762092693786683,1,1,0,1,0,21958.12369831355,1.1110161757899994,0.19763,0,0.0,46.920259056871075,0,0.779613623870404,478,Super High Risk
57,0,0,1,22049,181567,9,35.72,6,645,3,0,0.506063076577674,0,0,0,0,0,2,47,8,1,0.6861942554799698,0,1,0,0,1,23293.98333161681,1.0564164776243452,0.22049,0,0.0,49.94278155706728,0,0.465915486629904,518,Super High Risk
43,1,2,1,45054,250829,9,32.31,5,715,1,0,0.25453494901957896,0,30,0,0,0,2,46,9,0,0.4639311212222099,0,0,0,1,0,31754.659403284615,0.7047976784659775,0.45054,0,0.0,70.16582202000025,0,0.19021783708693293,556,Super High Risk
51,1,2,1,37233,87063,12,14.57,6,544,3,1,0.5046178559651148,0,0,0,0,0,1,46,6,0,0.1948555084062953,1,0,0,0,0,7840.504865317708,0.2105737998957326,0.37233,0,0.0,51.54733427631854,0,0.7465529669931383,483,Super High Risk
30,1,2,1,35796,178294,3,24.25,5,724,0,0,0.4805431112280158,0,0,0,0,0,0,61,13,0,0.4150580588689928,0,0,0,0,0,61849.36758469881,1.7277807521495883,0.35796,0,0.0,72.14328326706459,0,0.14067554926480916,567,Super High Risk
47,1,0,0,21684,392017,24,21.23,0,629,3,0,0.7306807704715019,0,0,0,0,0,2,34,8,0,1.5064829759434324,0,1,0,0,0,20188.362722244405,0.9309828324761081,0.21684,0,0.0,39.759229370020236,0,0.41469830668305663,524,Super High Risk
33,1,3,1,14559,180380,12,24.47,4,638,2,0,0.691380616375003,1,0,0,0,0,2,45,6,0,1.0323946886446886,0,1,1,0,0,17097.71442558715,1.1742935731859305,0.14559,0,0.0,50.24099511599511,1,0.7244386776584826,487,Super High Risk
53,1,3,1,15822,167541,6,36.62,6,673,2,0,0.47473331344028097,0,0,0,0,0,0,57,5,1,0.8823705997598432,0,1,0,0,1,30980.63231410406,1.9579493341404322,0.15822,0,0.0,49.13036578258091,1,0.42194152020271336,524,Super High Risk
44,1,2,1,32143,494292,18,29.89,0,833,2,0,0.4384185738012982,0,60,0,0,0,2,46,4,0,1.2814522150323544,0,1,0,1,0,34410.151778077496,1.0704999930959898,0.32143,0,0.0,66.92651125490846,1,0.190116431892211,556,Super High Risk
57,0,3,1,9480,74394,9,27.65,3,665,0,1,0.6408408854636011,0,0,0,0,0,1,51,7,0,0.6538867208100412,0,1,0,0,0,9247.216756301408,0.9753419213481076,0.0948,0,0.0,55.81115447268806,0,0.4093428194083974,525,Super High Risk
29,1,3,1,13839,208775,9,22.95,3,877,0,0,0.7479395154365038,0,0,0,0,0,1,35,6,0,1.2570749036608864,0,1,0,0,0,25471.460007023623,1.8404234109121116,0.13839,0,0.0,72.30294637122671,0,0.08677973675081234,582,High Risk
30,0,2,1,43767,484417,24,41.26,4,622,1,0,0.19655961635056693,0,30,0,0,0,2,37,10,0,0.9223195789922622,0,1,0,1,0,29970.973429002384,0.684769087666843,0.43767,0,0.0,50.664719531265874,1,0.5360652652865148,510,Super High Risk
48,1,3,2,10042,166039,24,32.55,3,759,0,0,0.44547761615748244,0,0,0,0,0,2,34,8,0,1.3777340768030801,0,1,0,0,0,9503.0413429786,0.9462353224114907,0.10042,0,0.0,56.77865179727173,0,0.25805219988196926,545,Super High Risk
60,1,2,0,32428,170598,6,24.94,2,685,0,1,0.2982470607213967,0,0,0,0,0,0,54,6,0,0.43838847944740816,0,0,0,0,0,30536.70857740065,0.9416481722347482,0.32428,0,0.0,62.343341522162945,0,0.20080894113949171,554,Super High Risk
54,1,3,0,29977,125519,24,25.53,1,732,1,0,0.16422711091378697,0,120,0,0,0,0,53,7,0,0.3489197633820357,0,0,0,1,0,6732.5641208044435,0.22458349859244925,0.29977,0,0.0,74.35493806569261,0,0.3715915169379368,530,Super High Risk
55,1,2,1,25426,445286,12,32.31,5,704,2,0,0.09754285652648548,0,0,0,0,0,2,46,6,0,1.459360784467954,0,1,0,0,0,43917.17742030798,1.7271867471706444,0.25426,0,0.0,49.03500653286315,0,0.3187416396959372,536,Super High Risk
50,1,2,1,41939,333572,24,16.17,1,592,1,1,0.44894410514700106,1,60,0,0,0,1,30,5,0,0.6627960578604356,1,1,1,1,0,16359.83090846163,0.39007703644400643,0.41939,0,0.0,47.52185662056906,1,0.9575722671496794,425,Super High Risk
33,1,1,1,60705,239707,36,14.55,4,565,2,1,0.40629779084791295,1,0,20,42292,73,0,47,11,0,0.3290545141062388,1,0,1,0,0,8256.795690155895,0.1360128437082973,0.60705,1,2114.6,58.496687495653006,1,0.8967123750771592,452,Super High Risk
58,1,4,1,8177,45367,9,30.2,2,533,4,0,0.602612403101991,0,0,0,0,0,0,56,12,2,0.4622870302437434,1,0,0,0,1,5696.078722806901,0.6965124385921865,0.08177,0,0.0,33.97648161734735,0,0.7510919619834411,483,Super High Risk
38,1,2,0,33121,362738,9,34.43,2,678,1,0,0.5822796207922744,0,0,0,0,0,0,39,7,0,0.9126310810538817,0,1,0,0,0,46304.039594424255,1.397984408985697,0.33121,0,0.0,57.08071171225569,1,0.322255417759209,536,Super High Risk
59,1,4,2,11527,260531,6,34.85,6,577,0,0,0.42590454646140896,0,90,0,0,0,0,33,8,0,1.8833203215359704,1,1,0,1,0,47940.723339065706,4.158633183472043,0.11527,0,0.0,26.44470468039171,0,0.9287589244606108,440,Super High Risk
50,0,3,1,12888,294725,3,32.78,2,825,0,0,0.6548572500566021,1,0,0,0,0,2,48,9,0,1.905533141955673,0,1,1,0,0,103657.14692840865,8.042295517760001,0.12888,0,0.0,53.55600382755321,0,0.2619571243204336,544,Super High Risk
25,1,1,0,78538,244301,12,27.89,2,718,3,1,0.5948895373857046,0,0,69,47065,30,2,41,8,1,0.25921410594311955,0,0,0,0,1,23563.3638477369,0.3000211849875463,0.78538,1,682.1014492753624,64.59349565891537,0,0.1862642162791665,557,Super High Risk
31,1,2,0,31526,177658,24,22.04,5,830,2,1,0.33208827484675363,0,0,0,0,0,2,47,7,2,0.4695922013935146,0,0,0,0,1,9220.078880391475,0.2924502451990825,0.31526,0,0.0,61.83037819435194,0,0.07056663240068818,589,High Risk
64,1,2,0,79088,164360,36,24.97,0,660,3,0,0.08150820771572899,1,0,0,0,0,1,50,10,0,0.17318042542789347,0,0,1,0,0,6532.317429281059,0.08259451288145075,0.79088,0,0.0,69.86972482477546,1,0.4522613289471712,520,Super High Risk
27,1,3,1,30074,368818,36,27.06,3,501,4,1,0.3152449075738195,0,0,0,0,0,2,56,4,0,1.0219395954558048,1,1,0,0,0,15068.948663082349,0.5010456745829542,0.30074,0,0.0,30.227874757550566,1,0.8951206355428525,453,Super High Risk
56,0,2,2,18007,334405,36,22.31,2,722,0,0,0.2234665133556525,0,0,0,0,0,1,35,7,0,1.5474835258403672,0,1,0,0,0,12824.770186417249,0.7121707122621751,0.18007,0,0.0,49.272551705414884,0,0.3262308591499412,535,Super High Risk
46,1,0,2,130828,213605,18,32.09,5,806,1,0,0.2743207838393054,0,30,0,0,0,2,28,7,0,0.13605864652842006,0,0,0,1,0,15106.267162611,0.1154657389616293,1.30828,0,0.0,86.83438262498716,0,0.0974840352946206,579,Super High Risk
35,0,0,0,9834,160856,3,17.99,3,623,3,0,0.7318886654264373,0,30,0,0,0,1,40,2,0,1.3629554312828334,0,1,0,1,0,55234.306968652156,5.61609628557724,0.09834,0,0.0,41.96311359656556,0,0.37446902389927933,529,Super High Risk
27,0,3,1,74394,400458,3,23.41,4,576,2,0,0.5937216572839885,0,30,0,0,0,2,47,10,0,0.448571812621816,1,0,0,1,0,138727.71819324314,1.8647451870857334,0.74394,0,0.0,55.02856374756368,0,0.622709715651636,500,Super High Risk
27,1,2,0,35242,387846,36,36.25,5,617,0,1,0.22528067606076224,0,0,0,0,0,0,38,10,0,0.9170757313509066,0,1,0,0,0,17820.08470898278,0.505634727718491,0.35242,0,0.0,45.21404092853743,0,0.5277971884732118,511,Super High Risk
48,0,0,2,161072,234736,9,38.61,1,616,0,0,0.0708107239015108,0,30,0,0,0,0,42,7,0,0.12144390017776618,0,0,0,1,0,30454.610619946554,0.18907334326638575,1.61072,0,0.0,66.01556644088912,0,0.33770139898915263,534,Super High Risk
56,1,3,0,39642,213244,24,15.12,6,633,3,0,0.036631853659997216,0,0,0,0,0,2,50,11,0,0.44825904531274957,0,0,0,0,0,10351.648760966913,0.26112173046860515,0.39642,0,0.0,61.368152427078336,0,0.27616391893304426,542,Super High Risk
63,0,1,1,46248,480291,36,15.73,4,691,2,2,0.3868922528595123,0,30,29,383791,100,2,41,10,0,0.8654079007113668,0,1,0,1,0,16821.653835568486,0.3637192984836102,0.46248,1,13234.172413793103,59.46961976355044,0,0.4321455576426759,522,Super High Risk
64,0,0,1,106952,309047,9,21.47,6,645,4,0,0.3585094148647476,0,90,0,0,0,0,38,2,0,0.24079658042940982,0,0,0,1,0,37483.02762592998,0.35046261092190006,1.06952,0,0.0,66.85073505807847,0,0.46399453215506065,519,Super High Risk
46,0,3,0,38050,406670,6,35.84,4,756,1,0,0.49945862216438774,0,60,0,0,0,0,33,9,0,0.8906248631223007,0,1,0,1,0,75037.093796036,1.972013713070248,0.3805,0,0.0,66.18750273755398,0,0.2859901662667961,541,Super High Risk
41,1,1,1,34709,353595,6,27.99,5,814,0,1,0.15322256361718598,0,30,18,135177,60,2,44,5,0,0.848926822241429,0,1,0,1,0,63836.01351107958,1.8391245609645515,0.34709,1,7509.833333333333,74.46590799961587,0,0.16801398009802082,561,Super High Risk
45,0,2,1,96935,237792,36,21.4,5,798,1,0,0.212249541819539,1,90,0,0,0,2,48,12,0,0.20442353717916975,0,0,1,1,0,9007.740378643706,0.09292461395811366,0.96935,0,0.0,84.57819592308327,0,0.44261167064623425,521,Super High Risk
50,0,3,1,21231,17019,24,30.22,4,794,2,0,0.8117892917714568,1,0,0,0,0,1,48,11,0,0.06679775810097965,0,0,1,0,0,953.508659908405,0.04490903635589699,0.21231,0,0.0,86.88626706020264,1,0.24936544492664794,546,Super High Risk
45,1,2,2,34840,114117,24,32.8,0,609,4,0,0.42404774479503243,0,0,0,0,0,0,36,10,0,0.2729471025515915,0,0,0,0,0,6546.229809010014,0.18788868887259302,0.3484,0,0.0,62.207724615634845,0,0.366151536832488,530,Super High Risk
61,0,3,0,44444,465940,9,21.62,4,607,2,1,0.2962964209133125,0,0,0,0,0,0,37,9,0,0.8736265796677543,0,1,0,0,0,56545.81252770283,1.2722648785623316,0.44444,0,0.0,44.97191285108936,0,0.515437186980693,513,Super High Risk
24,0,3,0,17153,351193,12,37.3,3,811,1,1,0.11068836283723267,0,0,0,0,0,0,34,12,0,1.7060792429365357,0,1,0,0,0,35510.12886325095,2.070078632578463,0.17153,0,0.0,50.9895262523804,0,0.1494499876966468,565,Super High Risk
28,1,2,0,135705,263111,6,29.81,5,703,1,0,0.04292404902958065,0,0,0,0,0,2,47,8,0,0.1615692501928188,0,0,0,0,0,47742.503061776246,0.35180834349090123,1.35705,0,0.0,74.87972610725474,0,0.1419403546209856,566,Super High Risk
59,0,2,1,31164,376543,3,26.38,1,693,2,1,0.14982333742245588,1,0,0,0,0,0,47,7,0,1.0068533076635113,0,1,1,0,0,131072.77691717463,4.205768551810513,0.31164,0,0.0,51.862933846729774,0,0.5588277029137626,508,Super High Risk
39,1,2,1,57847,433919,6,30.54,0,742,4,0,0.37828344313825185,0,60,0,0,0,2,42,7,0,0.6250849928548379,0,1,0,1,0,78896.58213581753,1.3638601530877046,0.57847,0,0.0,69.94274458734769,0,0.29485818239270317,540,Super High Risk
27,1,2,0,17045,162163,9,24.45,6,570,0,0,0.16930355072909858,1,0,0,0,0,2,41,11,0,0.7927715202002426,1,1,1,0,0,19903.044530343916,1.1676079156602086,0.17045,0,0.0,47.477902929328486,0,0.9235677444525128,443,Super High Risk
52,1,2,0,40522,201398,12,22.15,3,689,5,1,0.07027418977315246,0,0,0,0,0,0,28,6,0,0.4141639727233094,0,0,0,0,0,18864.263045337302,0.465519903396523,0.40522,0,0.0,63.272276101089375,0,0.19776789626662875,555,Super High Risk
39,1,0,0,37349,401989,3,31.75,4,701,0,1,0.12581387180881407,0,0,0,0,0,2,36,5,0,0.8968964747880411,0,1,0,0,0,141148.6881403781,3.7790813424465357,0.37349,0,0.0,54.95095939312806,0,0.2457419760874608,547,Super High Risk
59,1,3,2,10574,176694,18,35.11,0,577,1,0,0.5365122091518056,0,30,0,0,0,2,54,8,0,1.392387706855792,1,1,0,1,0,12766.768480761732,1.2072594308048918,0.10574,0,0.0,36.26335697399527,0,0.8290962213143056,469,Super High Risk
56,1,3,1,23342,287950,24,25.72,5,760,2,0,0.7462964067762601,0,0,0,0,0,2,49,8,0,1.0279669851061704,0,1,0,0,0,15472.54690323145,0.6628345501105878,0.23342,0,0.0,63.88510474232103,0,0.22168333105666055,551,Super High Risk
62,0,2,1,48742,392201,12,31.17,0,665,1,0,0.5118187421608993,1,0,0,0,0,0,48,6,1,0.670525340390757,0,1,1,0,1,38460.61742782936,0.789049041458863,0.48742,0,0.0,52.47838208107375,1,0.718739264129334,487,Super High Risk
22,1,2,1,30247,16325,6,17.77,1,642,0,0,0.4509206046481065,0,30,0,0,0,0,40,6,0,0.04497542537247642,0,0,0,1,0,2863.579076275733,0.09467003029210966,0.30247,0,0.0,70.4338248258838,0,0.2927964309442025,540,Super High Risk
32,0,4,1,33283,455730,12,28.54,0,622,2,0,0.12616102333584547,0,0,0,0,0,2,55,14,1,1.1410137002764091,0,1,0,0,1,44101.16324585036,1.324995891294627,0.33283,0,0.0,38.29083710558293,0,0.5298637768035035,511,Super High Risk
25,1,2,1,48947,210214,24,24.01,6,732,1,1,0.15212909889782067,0,0,0,0,0,0,52,6,0,0.3578866007463703,0,0,0,0,0,11115.294061565082,0.22708372275813277,0.48947,0,0.0,69.17560131840592,0,0.17170671095836706,560,Super High Risk
57,1,2,1,46240,136482,3,39.88,2,695,0,0,0.404925978359926,0,30,0,0,0,0,47,4,1,0.24596137626781428,0,0,0,1,1,48550.78144960498,1.0499509407150578,0.4624,0,0.0,64.30299469686594,0,0.24577525965515487,547,Super High Risk
41,1,2,1,9723,372205,9,34.04,3,629,0,1,0.1350084887605309,1,60,0,0,0,2,53,8,0,2.0,0,1,1,1,0,47440.317151184485,4.878683376304451,0.09723,0,0.0,24.888888888888886,0,0.8402938327827479,467,Super High Risk
46,1,0,0,10479,333102,12,16.09,6,794,2,3,0.21435704337594091,0,0,0,0,0,2,49,17,0,2.0,0,1,0,0,0,30236.818788007004,2.8851926324434163,0.10479,0,0.0,33.22222222222223,0,0.18765561944871276,557,Super High Risk
54,0,2,1,6747,8640,24,35.35,6,606,2,0,0.5322335689537177,0,90,0,0,0,2,34,6,0,0.10669828097213989,0,0,0,1,0,507.19746342264847,0.0751626353619811,0.06747,0,0.0,65.19936771389052,1,0.6049978875011338,502,Super High Risk
26,1,2,0,54901,420333,24,39.49,5,721,2,1,0.45829062400177406,0,30,0,0,0,0,38,14,0,0.6380049907107209,0,1,0,1,0,25603.58506449727,0.46635068056714274,0.54901,0,0.0,62.3510112968967,0,0.3102337608260602,538,Super High Risk
23,1,2,0,45374,251956,24,26.41,5,815,1,1,0.25421387753036967,0,0,0,0,0,0,34,8,0,0.4627291092745638,0,0,0,0,0,13626.176686992076,0.30030141458935705,0.45374,0,0.0,76.30097337006428,0,0.08285344727211595,584,High Risk
40,1,2,0,35162,393487,3,36.41,3,679,0,0,0.16888809027224738,0,60,0,0,0,0,43,6,2,0.9325308799969666,0,1,0,1,1,139200.9921807055,3.958734811611794,0.35162,0,0.0,40.79382684450511,0,0.3953974514984407,527,Super High Risk
28,0,1,0,30509,279844,18,22.22,4,570,2,0,0.24186402265034426,0,0,69,219438,75,0,52,16,0,0.7643504861793947,1,1,0,0,0,18423.625115088587,0.6038552971186033,0.30509,1,3180.2608695652175,55.54632360974544,1,0.771956868694772,479,Super High Risk
44,0,0,1,12663,334787,12,20.86,3,736,1,0,0.38290039968797757,0,0,0,0,0,1,42,9,0,2.0,0,1,0,0,0,31150.790622188477,2.4597907945505746,0.12663,0,0.0,41.77777777777777,0,0.23550016046482647,549,Super High Risk
40,1,1,2,14379,122127,3,19.97,6,678,2,1,0.7816438439450274,0,60,16,11623,74,1,54,8,0,0.7077364394993045,0,1,0,1,0,42071.3851278612,2.925687421965313,0.14379,1,726.4375,63.57860454334723,1,0.5233774487377684,512,Super High Risk
30,0,2,1,76682,399971,18,26.13,2,624,2,1,0.3361736842966767,0,0,0,0,0,0,60,2,0,0.4346584858008511,0,0,0,0,0,27097.06789132114,0.3533647339217446,0.76682,0,0.0,55.640163617316304,0,0.32954989688808517,535,Super High Risk
52,0,0,0,29646,307564,3,28.52,6,721,2,1,0.5266398281549981,1,0,0,0,0,1,43,7,1,0.8645169269515746,0,1,1,0,1,107432.66532583583,3.623728044181058,0.29646,0,0.0,49.82077257207962,0,0.5413546267038376,510,Super High Risk
25,0,2,0,98710,266789,24,27.99,1,687,1,1,0.2807264536899844,0,60,0,0,0,0,48,11,0,0.22522734717171003,0,0,0,1,0,14642.287946110211,0.14833491653524136,0.9871,0,0.0,66.82878638989912,1,0.280698582265648,542,Super High Risk
24,1,2,1,42096,311892,6,17.05,5,507,2,1,0.6252268291999432,0,0,0,0,0,2,38,8,0,0.6174074162054303,1,1,0,0,0,54597.40978302564,1.2969430074120636,0.42096,0,0.0,38.98518500922473,1,0.8822112433352312,456,Super High Risk
33,1,4,1,39814,141214,24,25.93,4,775,0,0,0.055568375782806885,0,0,0,0,0,0,48,9,0,0.29556281133576123,0,0,0,0,0,7602.858458168062,0.1909546266022369,0.39814,0,0.0,80.19985488439589,0,0.11539910821603974,573,Super High Risk
59,0,1,1,11142,391913,24,41.17,3,822,1,0,0.751062257351832,0,0,23,115364,73,2,42,4,0,2.0,0,1,0,0,0,24228.57744650137,2.1743316383829643,0.11142,1,5015.826086956522,58.633333333333326,0,0.14769239351635063,565,Super High Risk
25,0,0,0,5843,100655,36,34.28,0,730,0,0,0.6474653083442573,1,90,0,0,0,0,44,6,0,1.4353040155144876,0,1,1,1,0,4512.311165783756,0.7721271673141267,0.05843,0,0.0,52.405030800821365,0,0.698737038660646,490,Super High Risk
64,0,0,0,4612,282159,24,37.24,1,736,2,1,0.311019614444186,0,30,0,0,0,1,52,4,0,2.0,0,1,0,1,0,16846.762323341496,3.6520187130590713,0.04612,0,0.0,36.77777777777777,0,0.23935802180349966,548,Super High Risk
38,0,3,0,23698,57100,6,36.56,6,660,1,1,0.24403882845102876,0,0,0,0,0,1,54,9,0,0.20078203018411464,0,0,0,0,0,10556.82627368732,0.44545450329918224,0.23698,0,0.0,64.31769272965104,0,0.25209743561523396,546,Super High Risk
45,0,3,1,10881,49588,36,28.81,3,518,0,0,0.6559860707611312,0,0,0,0,0,2,40,7,0,0.3797402438277277,1,0,0,0,0,2072.898578786828,0.19048875011825286,0.10881,0,0.0,49.960750679001,0,0.7836669999319955,477,Super High Risk
